Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDO33,OUT035,1892.3623
NCU29,OUT045,2324.6365
FDW35,OUT046,538.9751
FDH05,OUT010,370.61578
FDP26,OUT049,1712.5387
DRG27,OUT035,857.7504
FDQ33,OUT046,2555.0874
FDH20,OUT010,221.29318
FDV14,OUT046,1221.6857
DRD01,OUT046,925.53925
NCI17,OUT049,1674.3611
FDF39,OUT010,433.2268
FDX37,OUT046,1625.1124
NCX17,OUT035,3828.5957
FDN03,OUT013,4539.8887
NCS41,OUT010,416.54813
FDH34,OUT045,2996.6074
NCX53,OUT018,2029.9683
FDY31,OUT046,2443.021
FDD20,OUT017,2213.2485
FDE51,OUT045,816.1388
FDV27,OUT046,1375.9146
FDF16,OUT035,2393.9993
FDZ02,OUT049,1391.2965
NCK05,OUT045,1109.1151
FDM12,OUT027,5000.193
NCA05,OUT018,2155.4727
FDX33,OUT045,2632.188
FDM25,OUT049,2838.323
FDE41,OUT018,1101.8137
FDW14,OUT045,1246.7037
NCD30,OUT046,1524.1923
FDB23,OUT010,396.87103
FDF45,OUT046,967.564
FDW20,OUT017,1858.707
FDF47,OUT045,2956.2568
NCR05,OUT019,513.54913
DRB01,OUT046,2850.0745
FDE36,OUT013,3008.8347
FDU56,OUT049,3320.2275
FDB23,OUT049,3479.377
FDN48,OUT049,1456.2977
FDS43,OUT013,3071.938
NCN05,OUT013,2972.77
NCL53,OUT049,2929.501
FDL56,OUT046,1385.3916
FDH17,OUT018,1178.5488
FDP37,OUT046,2116.2188
FDG09,OUT019,674.44336
FDA55,OUT045,3920.9192
FDX31,OUT049,3644.9902
FDJ41,OUT045,3242.9192
DRC24,OUT045,2503.9475
FDQ21,OUT035,2201.8496
NCT54,OUT045,1506.8054
FDH08,OUT049,3978.6733
FDY38,OUT018,3139.4878
DRM11,OUT010,686.33057
FDG32,OUT049,3464.2578
NCH18,OUT046,4022.3499
FDI20,OUT035,4165.6353
FDA33,OUT018,2196.025
FDN45,OUT013,3512.151
FDT45,OUT010,107.19208
FDR32,OUT035,3973.2197
FDA48,OUT017,4049.63
FDN23,OUT017,2454.2336
NCR18,OUT035,828.0641
FDD45,OUT046,1417.6146
FDI22,OUT018,3300.9338
FDT09,OUT013,2276.0151
DRC24,OUT027,3788.927
FDT39,OUT046,2566.223
FDX28,OUT045,1507.9497
FDA50,OUT018,1258.8135
FDT33,OUT027,4310.07
FDQ60,OUT049,1941.909
NCM19,OUT018,1587.8911
FDF40,OUT046,3785.6326
NCI30,OUT035,3961.111
FDK34,OUT049,4031.8132
FDA38,OUT027,5086.1772
FDT02,OUT045,522.3333
FDC11,OUT017,1469.5161
FDD08,OUT046,660.90826
NCS29,OUT046,4432.183
DRI03,OUT010,497.28918
FDK48,OUT035,1239.7354
FDM52,OUT049,2612.4749
FDP49,OUT035,1160.0382
DRA24,OUT046,2483.1045
NCJ43,OUT049,3115.338
FDE11,OUT045,3111.2703
FDP01,OUT049,2186.9883
FDQ59,OUT018,1030.2064
FDA43,OUT019,506.08145
FDL14,OUT017,2403.0168
FDV50,OUT010,422.73373
FDT01,OUT027,6389.331
NCC42,OUT035,2206.2334
FDO28,OUT046,1806.2845
FDD32,OUT019,141.72787
FDV45,OUT035,3387.5178
NCW17,OUT019,378.52686
NCJ17,OUT027,2515.2144
NCF18,OUT049,3315.9438
FDP01,OUT045,2213.9785
FDH24,OUT045,2328.077
FDI38,OUT027,6283.979
FDX03,OUT035,707.91144
FDY28,OUT046,3581.7268
FDN34,OUT018,2432.33
FDJ02,OUT045,2431.935
FDW40,OUT019,404.2492
FDX03,OUT017,695.0794
FDE17,OUT027,3793.6597
FDT58,OUT046,2455.1519
FDI38,OUT013,3773.4236
FDW22,OUT035,3965.2063
FDS15,OUT027,2801.726
NCX06,OUT013,3290.5784
DRK47,OUT035,3887.0857
FDC23,OUT027,5105.3345
FDM56,OUT010,206.03958
FDP21,OUT046,3529.3186
FDP58,OUT046,3721.2437
FDA27,OUT019,818.9128
FDK41,OUT019,206.8274
NCH42,OUT046,4383.773
FDG29,OUT045,616.8629
FDW15,OUT018,2083.2349
FDD28,OUT018,710.7081
FDQ37,OUT049,3063.8904
FDC23,OUT035,3221.0
FDV13,OUT035,1604.0322
FDK33,OUT046,3512.6035
FDO33,OUT013,1973.5233
FDN21,OUT017,2525.576
NCW06,OUT027,5529.427
FDI38,OUT035,3709.159
FDC21,OUT027,2712.331
NCS05,OUT046,2076.6606
NCN53,OUT049,793.37915
FDV40,OUT010,114.389915
FDG60,OUT017,4516.44
NCY30,OUT027,5315.5684
FDM40,OUT045,2105.6804
NCO30,OUT046,2977.428
FDK10,OUT046,2727.1335
FDM36,OUT045,2739.2146
FDN10,OUT013,1866.7435
FDM46,OUT018,1189.1497
FDX50,OUT049,1575.447
FDP33,OUT045,4009.2927
FDO12,OUT045,3122.566
FDC28,OUT013,1739.2502
FDO31,OUT045,1185.757
FDX45,OUT035,2540.215
FDV21,OUT049,2096.8972
FDH04,OUT049,1278.9292
NCG54,OUT013,2796.5168
FDO13,OUT046,2559.3235
FDA09,OUT027,5384.9585
FDC38,OUT017,2176.5884
NCO42,OUT046,2299.632
FDL45,OUT049,2061.8145
NCK31,OUT013,691.23846
FDM39,OUT017,3011.4617
FDC22,OUT010,538.92914
FDF46,OUT046,1867.9197
FDQ37,OUT045,2854.1492
FDH41,OUT010,540.39343
FDQ04,OUT046,537.1449
NCQ02,OUT027,4353.883
FDJ57,OUT027,5613.3755
NCE07,OUT049,2157.1108
FDE56,OUT013,893.342
FDI20,OUT049,3992.3638
FDK36,OUT018,622.37604
FDP08,OUT027,5330.337
FDF44,OUT017,2275.2136
NCU53,OUT017,2605.3604
FDF47,OUT035,3383.1213
FDS55,OUT010,309.0122
FDZ52,OUT010,206.70917
FDL04,OUT018,1402.2819
NCM26,OUT035,2937.3142
FDX43,OUT049,2459.6956
FDP52,OUT049,4106.4814
DRK49,OUT045,739.39935
FDE38,OUT013,2533.5085
DRF13,OUT035,2563.2048
FDK41,OUT010,185.243
FDJ04,OUT027,3097.938
FDZ44,OUT018,1542.0527
FDS11,OUT013,3487.781
FDA55,OUT049,4012.3484
NCW53,OUT046,2780.1904
FDB49,OUT027,2573.0503
FDD23,OUT017,3242.537
NCV42,OUT045,1790.1669
NCZ29,OUT018,1726.6205
FDQ26,OUT013,936.9039
FDV08,OUT017,707.0837
FDC53,OUT049,1350.7195
FDV58,OUT010,519.9552
NCP02,OUT019,169.4002
DRI37,OUT045,866.48676
FDQ12,OUT049,4026.6052
FDE33,OUT046,1415.4866
FDX27,OUT045,1145.38
FDM22,OUT017,913.8696
NCH30,OUT019,281.31906
FDC04,OUT017,4059.6365
FDO38,OUT046,1220.304
FDV52,OUT027,2815.1301
FDB32,OUT013,1816.4619
FDV43,OUT018,571.5089
FDI24,OUT018,2840.8127
FDR40,OUT017,1620.0709
FDW02,OUT049,2588.4346
FDE44,OUT049,845.4447
FDL38,OUT046,1576.2474
NCT54,OUT010,297.74512
DRJ39,OUT010,435.68085
FDW55,OUT049,4337.1714
DRF13,OUT019,343.0091
NCW17,OUT049,2320.007
FDP13,OUT035,666.6194
FDS08,OUT018,2242.4277
NCP17,OUT035,1236.51
NCO53,OUT035,3107.0427
FDH19,OUT045,2762.97
FDJ04,OUT017,2017.2902
FDG10,OUT049,835.317
FDA40,OUT010,162.2933
FDI53,OUT045,2756.9683
FDU09,OUT010,185.20215
FDK60,OUT045,1476.6349
FDR43,OUT017,579.4434
FDW22,OUT017,3689.401
DRP47,OUT010,627.0344
DRG48,OUT010,356.517
FDA14,OUT035,2732.0518
FDU49,OUT013,1339.4338
FDK28,OUT045,4242.579
FDT19,OUT046,2881.7705
NCQ42,OUT045,1879.9067
FDD03,OUT045,3496.5283
NCM53,OUT013,1566.2711
NCX53,OUT045,2296.8838
FDV14,OUT027,2321.8684
NCZ54,OUT017,2789.303
FDB39,OUT013,717.2024
DRC24,OUT046,2468.8323
FDY36,OUT013,1136.9623
FDN01,OUT035,3034.3684
DRH25,OUT046,803.6602
FDV08,OUT046,703.4984
NCP53,OUT049,4130.496
FDU52,OUT010,510.9231
NCI42,OUT045,2706.1091
FDZ14,OUT035,2214.274
FDF11,OUT046,3838.5803
FDQ13,OUT018,1093.9392
FDO32,OUT010,79.12048
DRJ37,OUT018,2172.9307
FDY43,OUT046,2580.6396
NCT41,OUT017,2557.364
NCV17,OUT045,2041.0673
FDM04,OUT027,1733.4264
DRB48,OUT018,475.75046
FDM24,OUT013,2438.198
FDT37,OUT049,4026.6802
NCO05,OUT010,207.12938
FDL13,OUT046,3618.0142
FDL15,OUT017,2423.5342
FDB11,OUT018,3202.2192
FDL14,OUT019,309.81714
FDY10,OUT019,257.52618
FDJ40,OUT049,1964.4333
NCW18,OUT046,3501.666
NCY06,OUT013,2104.2578
DRE13,OUT018,1003.67145
FDA26,OUT045,3379.9294
NCE19,OUT010,164.2483
FDE33,OUT035,1424.0571
DRL59,OUT027,1472.4229
FDY07,OUT046,704.8642
FDF57,OUT018,2501.1272
FDM58,OUT035,2144.2156
FDP26,OUT027,2830.4163
FDY32,OUT046,3065.9585
FDD51,OUT010,47.169117
FDU22,OUT018,1656.8466
FDZ49,OUT018,3119.1318
NCI42,OUT017,3605.2617
FDT04,OUT027,1095.4891
NCU41,OUT045,2852.884
FDS56,OUT045,3121.0557
NCN42,OUT017,2635.2356
FDK34,OUT046,3985.477
FDB03,OUT017,3807.9912
DRJ25,OUT035,861.19586
FDT25,OUT027,3734.3796
FDN20,OUT013,2759.915
FDP09,OUT013,3470.384
FDM20,OUT019,215.55556
NCG55,OUT046,1888.0375
NCP14,OUT045,1598.4918
NCH06,OUT046,3239.6274
FDV52,OUT013,1721.0623
NCL07,OUT035,841.8877
DRJ11,OUT027,5141.355
DRO59,OUT013,1046.4722
FDW15,OUT010,370.6174
NCQ30,OUT035,2116.3313
NCN54,OUT019,138.25603
FDY01,OUT027,3041.0913
FDX39,OUT035,3753.2117
FDH53,OUT027,2524.0906
FDA57,OUT035,840.8538
NCC07,OUT010,265.25613
FDU28,OUT013,2883.1467
FDK36,OUT010,30.28398
FDR36,OUT018,496.15524
NCQ17,OUT035,2589.7031
FDS28,OUT019,124.99715
FDE08,OUT045,2800.3545
FDU22,OUT046,1942.2816
FDG41,OUT045,1550.623
FDO31,OUT010,197.75186
FDM21,OUT019,701.7074
FDU40,OUT017,2663.2056
FDV36,OUT018,1765.6322
FDT10,OUT027,1725.9954
FDX38,OUT045,743.9326
NCU30,OUT027,3944.9844
NCV06,OUT049,3217.2576
FDT16,OUT035,4107.297
NCP41,OUT027,2600.756
FDZ56,OUT017,2898.3508
FDC22,OUT035,3217.0735
FDU10,OUT035,680.81244
FDS46,OUT045,1867.0693
FDO08,OUT049,2611.8965
NCV42,OUT018,1328.4512
FDP33,OUT035,4126.239
FDJ12,OUT046,3566.4607
FDH04,OUT045,1258.9216
NCU54,OUT013,3521.1277
FDO36,OUT010,393.30917
FDT37,OUT027,6692.756
FDD14,OUT010,491.03625
FDA16,OUT013,3670.7996
NCS42,OUT019,218.5009
FDP10,OUT019,208.27829
FDQ28,OUT049,2498.4402
FDK57,OUT010,374.76776
FDK02,OUT013,1878.2543
FDW47,OUT018,1658.178
NCC42,OUT018,1811.8494
FDQ37,OUT018,2995.9998
FDL40,OUT046,1470.8651
DRE13,OUT010,258.0322
FDQ34,OUT027,2802.5847
NCB54,OUT046,2026.7415
FDS48,OUT049,2585.314
FDO15,OUT045,1020.5984
NCT30,OUT013,743.76105
FDU49,OUT027,2387.3164
FDE21,OUT046,1972.4591
FDS49,OUT019,193.40698
FDT38,OUT027,2385.462
FDZ01,OUT045,1767.9164
FDC41,OUT035,1359.3962
DRG13,OUT010,445.36523
NCZ42,OUT018,3531.3513
NCM07,OUT045,1278.5731
NCV17,OUT018,1883.2512
DRK39,OUT035,1387.5386
FDS37,OUT018,1623.7593
FDV12,OUT019,227.12541
NCG19,OUT018,3466.8704
FDS51,OUT013,965.5988
NCO14,OUT046,605.1459
FDC38,OUT046,2005.6718
FDN15,OUT046,2147.574
NCH42,OUT013,4024.5098
FDQ22,OUT046,589.9527
FDC05,OUT013,3036.2996
FDZ31,OUT013,3145.7922
DRJ23,OUT049,3122.8096
FDC52,OUT035,2838.2627
DRD12,OUT010,188.24791
FDV55,OUT017,2515.43
FDD32,OUT046,1401.1704
FDR01,OUT049,3506.9094
FDY08,OUT019,343.90237
FDQ45,OUT045,2754.4856
DRN11,OUT027,3619.1882
NCS05,OUT018,1796.7046
FDY32,OUT035,2970.027
NCD31,OUT045,2534.469
NCE06,OUT049,2501.1418
NCP14,OUT046,1676.2144
NCF18,OUT019,455.47302
FDF14,OUT018,2258.7402
FDB22,OUT017,2255.2407
NCH54,OUT049,2577.7974
FDU27,OUT035,765.6596
FDS58,OUT027,4550.838
NCU29,OUT035,2673.4905
FDJ57,OUT013,3299.2566
FDL56,OUT049,1446.0082
FDH60,OUT035,3232.821
FDN24,OUT018,747.9047
FDD02,OUT017,2107.3953
FDP15,OUT017,4834.0225
FDB28,OUT027,5335.771
DRC49,OUT045,2387.7493
NCG30,OUT018,1803.3712
FDJ14,OUT049,1328.2079
FDL52,OUT045,542.37756
NCG19,OUT027,6000.522
NCN41,OUT035,2085.2593
FDW22,OUT013,3766.6345
FDI02,OUT013,1863.1663
FDV51,OUT045,2489.37
FDV48,OUT046,1346.9402
NCL17,OUT019,296.36322
FDP46,OUT045,1362.857
FDU10,OUT045,617.83356
FDT37,OUT010,739.1905
FDI27,OUT035,770.68506
FDN51,OUT046,3703.7385
FDW07,OUT035,1375.5416
FDN45,OUT049,3448.5454
DRN37,OUT027,4275.7324
DRF48,OUT049,2941.5269
FDP38,OUT019,10.778878
NCX18,OUT027,4782.31
FDK45,OUT018,1526.9612
FDZ37,OUT049,1422.7594
FDS50,OUT018,3254.4478
NCR54,OUT018,2853.6282
NCS17,OUT035,1476.2515
FDV31,OUT046,2505.244
DRE27,OUT017,1502.996
FDN60,OUT013,2523.277
FDK26,OUT013,3266.763
FDX37,OUT018,1209.7393
FDW31,OUT046,2754.2153
FDX26,OUT018,3056.089
DRL49,OUT019,313.0174
FDU49,OUT017,1424.689
FDY58,OUT046,3719.9858
FDN03,OUT045,4025.9744
NCV06,OUT010,620.61774
FDH53,OUT045,1228.6091
FDG31,OUT018,889.62683
NCC06,OUT045,2071.165
FDS13,OUT049,3709.4717
FDP16,OUT035,4494.374
FDA35,OUT013,2018.3295
DRP47,OUT018,3654.077
FDY28,OUT010,621.68726
FDY20,OUT035,1454.0673
NCH30,OUT017,1812.382
NCR29,OUT019,166.21664
NCP05,OUT013,2634.8672
NCF30,OUT019,313.99792
FDA08,OUT035,2676.0386
FDN51,OUT027,7099.032
FDH12,OUT046,1620.989
FDY39,OUT017,3667.2932
NCO53,OUT045,2941.1887
FDB40,OUT046,2634.1694
FDH02,OUT049,1381.7212
FDY11,OUT027,1946.7931
FDQ09,OUT019,254.49486
FDP16,OUT013,3999.102
NCF55,OUT018,471.31546
FDY09,OUT027,4750.589
FDY39,OUT045,3766.9636
NCU53,OUT049,2606.8264
NCT41,OUT049,2572.683
FDJ45,OUT046,588.2984
FDR28,OUT013,2653.14
FDN08,OUT013,2013.4275
FDJ07,OUT049,1866.5161
FDZ09,OUT027,4092.4448
FDQ14,OUT017,2496.7458
FDY12,OUT027,1579.3319
FDK57,OUT046,1914.812
FDD20,OUT049,2177.5293
FDS36,OUT018,1592.848
FDI40,OUT049,1731.838
FDJ40,OUT045,1888.9637
FDE08,OUT013,2630.0042
DRK01,OUT013,1439.6675
FDC58,OUT049,736.31995
FDE50,OUT046,3016.018
FDX48,OUT035,2652.382
DRM35,OUT018,2617.3342
FDG41,OUT013,1635.8887
FDB52,OUT046,3051.6719
FDV19,OUT045,2561.6672
DRG48,OUT017,2396.586
FDI26,OUT013,2734.185
FDU11,OUT019,262.20996
FDF59,OUT019,301.10287
FDR07,OUT049,1136.0225
NCE06,OUT017,2231.6677
FDE10,OUT046,2104.5007
NCO55,OUT046,1751.6617
FDZ13,OUT013,882.91766
FDT50,OUT017,1600.5565
FDH12,OUT010,231.99144
FDD21,OUT045,1952.3624
NCM05,OUT013,4378.9985
FDK04,OUT013,834.85394
FDN33,OUT017,1579.3694
NCM18,OUT010,79.57149
DRC25,OUT049,1327.2284
FDT47,OUT017,1733.493
FDD45,OUT027,2704.1672
NCD07,OUT018,1713.4592
NCY54,OUT010,511.26935
FDL12,OUT049,975.1051
FDL02,OUT017,1699.5507
FDC60,OUT035,1651.0135
FDR37,OUT017,3083.1802
FDY16,OUT017,3400.0532
FDU26,OUT045,1748.0238
FDN24,OUT013,868.4251
FDH44,OUT013,2385.462
FDE23,OUT010,147.95406
FDW60,OUT017,2960.5398
FDQ55,OUT049,2060.8452
FDV32,OUT027,2057.7837
FDV03,OUT010,358.47083
FDY14,OUT010,704.79675
NCL55,OUT027,5586.5835
DRF25,OUT017,827.678
FDX03,OUT046,759.4233
FDF40,OUT045,3566.6174
FDX24,OUT010,241.734
FDA25,OUT049,1777.3127
FDH21,OUT018,2286.4563
FDB47,OUT010,682.83374
FDT34,OUT019,349.01886
FDS39,OUT010,347.9916
NCU05,OUT046,1153.5043
FDE02,OUT049,1473.0248
FDL25,OUT035,1464.8799
FDC50,OUT049,1539.2689
FDZ32,OUT049,1767.215
FDV14,OUT045,1216.1768
FDR07,OUT045,1051.2909
FDB26,OUT049,901.5217
NCR50,OUT045,2765.2651
FDP01,OUT018,2109.822
FDH57,OUT045,1851.5864
FDM60,OUT027,1138.1616
FDA45,OUT017,2802.6772
FDU55,OUT017,4684.568
FDH40,OUT035,1436.695
FDG40,OUT019,16.278996
FDT12,OUT049,4008.3857
DRL59,OUT045,939.7148
FDT47,OUT018,1611.751
FDI60,OUT017,1087.5026
DRF51,OUT027,1114.3508
NCK31,OUT049,786.6985
FDB08,OUT045,2300.8806
FDM44,OUT035,1809.7625
FDD46,OUT018,2076.7834
FDR27,OUT019,352.103
FDV56,OUT010,257.42813
FDM02,OUT049,1346.8
FDU45,OUT018,1493.8751
FDZ10,OUT017,2192.6245
NCK31,OUT010,88.67516
FDR27,OUT035,2178.1235
FDF33,OUT013,1786.7805
FDJ36,OUT046,1685.3202
FDP33,OUT049,4479.545
FDG17,OUT046,4151.9316
FDG47,OUT027,5480.1777
NCW29,OUT046,2121.8354
DRH59,OUT017,1003.6321
FDR32,OUT017,3984.8225
FDP48,OUT035,3678.6897
FDG17,OUT035,4220.8413
DRJ59,OUT017,835.1671
FDY48,OUT027,2816.437
FDB02,OUT046,2835.4233
FDN10,OUT019,229.47797
NCD55,OUT035,758.8832
FDX34,OUT013,2023.7397
FDZ38,OUT045,3401.0842
DRF37,OUT049,4200.92
DRL47,OUT019,250.1203
FDL27,OUT035,1096.0961
NCP53,OUT035,4025.596
FDT03,OUT019,321.79694
FDJ28,OUT035,3714.7456
FDF40,OUT018,3057.61
FDA32,OUT035,3709.6545
NCP02,OUT017,963.7745
FDZ31,OUT045,3087.5142
NCQ29,OUT013,4025.4287
FDP57,OUT010,208.4112
FDL32,OUT027,2966.1067
DRB01,OUT035,3032.7869
FDJ40,OUT046,1780.6458
FDO24,OUT018,2233.5908
FDO11,OUT018,2740.7673
FDA56,OUT035,2283.6155
FDF02,OUT045,1557.5602
FDA10,OUT013,1901.1714
NCI55,OUT017,2153.5015
FDZ40,OUT010,77.164825
FDV08,OUT049,710.27234
FDN48,OUT013,1453.5112
FDU57,OUT017,2569.3247
DRF49,OUT013,1763.4209
FDS02,OUT035,3233.8577
FDS43,OUT046,3064.6636
FDT16,OUT013,4754.1396
FDX19,OUT027,5396.003
FDK15,OUT046,1720.4911
DRA12,OUT049,2267.8975
FDY35,OUT017,947.8303
NCU42,OUT013,3021.1604
FDD26,OUT013,3060.4202
FDR11,OUT018,2408.0981
NCP53,OUT045,3827.8655
FDP34,OUT045,2575.0317
NCV41,OUT019,276.1234
FDN20,OUT018,2581.206
FDZ16,OUT018,3025.8208
FDZ28,OUT049,2062.199
NCL55,OUT013,4297.3335
NCJ17,OUT046,1734.4182
FDT37,OUT046,3899.805
FDV51,OUT049,2819.5295
FDZ28,OUT035,2111.8643
FDN27,OUT013,1763.4175
FDS14,OUT019,331.7081
FDZ58,OUT045,1838.3727
FDD46,OUT046,2494.4785
FDJ03,OUT035,868.8851
FDU03,OUT010,311.05576
FDA33,OUT027,3761.6006
NCW53,OUT035,3075.2192
NCC55,OUT017,754.54535
FDP52,OUT019,664.9035
FDE39,OUT049,2088.4883
FDB44,OUT035,3532.3416
FDG59,OUT013,709.56024
FDI05,OUT013,1113.9735
FDF59,OUT045,1874.9171
FDM39,OUT019,400.58588
FDB14,OUT013,1520.4437
NCS05,OUT019,320.65225
DRJ35,OUT045,877.6155
FDO31,OUT019,241.6122
FDA31,OUT046,2706.0977
FDX40,OUT049,660.462
FDW56,OUT045,3316.0583
FDH09,OUT018,581.796
FDA52,OUT019,404.9052
FDF20,OUT019,408.36514
FDE40,OUT046,1030.0328
NCU17,OUT046,1756.4999
NCP14,OUT035,1747.6255
FDN25,OUT027,1640.7354
FDU39,OUT049,1023.0112
NCM05,OUT017,3886.7236
FDU07,OUT017,2416.044
FDF28,OUT049,2104.933
FDR57,OUT049,2561.5823
FDJ33,OUT013,2090.1868
DRH23,OUT035,1076.7788
FDQ52,OUT046,4098.8643
DRK13,OUT035,3193.6794
FDP09,OUT046,3785.7075
FDR08,OUT027,2888.8362
FDV50,OUT045,1797.6382
FDT13,OUT049,3444.3638
FDJ27,OUT027,2822.2898
FDH21,OUT046,2593.77
FDW14,OUT027,2437.8362
FDL52,OUT049,668.9197
FDW28,OUT017,3058.9238
FDL40,OUT049,1518.1833
FDE24,OUT046,2168.5276
FDX35,OUT049,3951.636
FDP46,OUT017,1447.1498
FDX56,OUT045,3509.7268
FDQ45,OUT049,2979.2483
FDK50,OUT027,4101.0894
FDY26,OUT045,3768.327
FDQ09,OUT017,1931.9302
FDN39,OUT049,2815.6094
FDP13,OUT017,659.69836
FDR51,OUT013,2522.4495
FDZ49,OUT010,684.1037
FDL28,OUT018,3292.3064
FDZ10,OUT035,2157.2976
FDK38,OUT013,2351.0679
DRL49,OUT027,3276.5732
FDR15,OUT013,2503.6672
FDQ24,OUT035,4586.568
FDD56,OUT013,3024.122
NCR42,OUT046,557.1824
FDH52,OUT045,993.9562
FDH57,OUT019,306.63135
FDR15,OUT010,352.4245
FDJ34,OUT035,2062.0688
FDW37,OUT035,1386.0916
FDQ23,OUT018,1366.915
FDP34,OUT013,2594.8052
FDE04,OUT027,4304.778
FDC48,OUT045,1147.1675
FDA47,OUT019,426.51608
FDI35,OUT018,2933.245
NCV05,OUT013,1931.4779
FDR28,OUT045,2709.7014
FDH31,OUT017,1697.345
FDP59,OUT019,185.90915
FDS19,OUT018,1033.3146
FDM60,OUT045,647.26013
FDJ44,OUT018,2710.5132
DRH51,OUT017,1351.2153
DRC25,OUT017,1424.3624
DRE25,OUT013,1402.5198
NCX05,OUT049,1943.6742
FDR11,OUT017,2629.758
DRP47,OUT045,4189.289
DRC49,OUT019,323.16107
FDQ47,OUT027,1254.7351
FDL20,OUT013,1800.4866
FDM34,OUT035,2180.2354
NCN55,OUT013,4344.941
FDD41,OUT035,1690.851
FDE52,OUT049,1441.0206
NCT18,OUT019,466.82968
FDJ32,OUT018,674.3629
FDE16,OUT046,4047.022
FDZ09,OUT045,2643.147
DRZ11,OUT046,1891.7773
FDK41,OUT049,1407.2902
FDE56,OUT049,1167.965
FDH34,OUT013,3106.6072
DRI49,OUT013,1329.7002
DRI59,OUT046,3882.9688
DRC36,OUT049,2943.5833
FDS15,OUT019,281.46313
FDI07,OUT018,2908.9446
FDZ15,OUT018,1596.6105
NCX41,OUT027,5207.813
NCO29,OUT019,302.49893
FDF57,OUT013,2719.545
FDI33,OUT035,1494.2821
DRJ47,OUT049,2811.9363
FDB34,OUT046,1354.461
FDY22,OUT027,3429.5688
DRL11,OUT017,2569.2393
FDY46,OUT035,3268.053
FDG17,OUT013,4159.38
FDE52,OUT018,1216.8468
DRP47,OUT027,7141.404
FDO01,OUT010,165.8733
FDL09,OUT046,2549.533
FDR57,OUT013,2392.0754
DRD37,OUT035,763.7647
FDQ36,OUT027,1327.1534
FDL33,OUT049,3151.2676
FDL48,OUT045,717.6389
FDL28,OUT049,4475.6377
NCN29,OUT046,733.573
FDO13,OUT035,2710.1755
FDB38,OUT045,2593.5698
FDI36,OUT035,3225.2053
FDI58,OUT035,1605.1146
FDH22,OUT018,1870.3606
FDQ27,OUT013,1987.5442
FDT33,OUT046,2617.7786
FDC56,OUT045,1800.2053
FDF14,OUT046,2502.2937
FDQ39,OUT017,3300.7654
NCM43,OUT017,2800.685
FDS46,OUT035,2161.3586
FDI22,OUT049,3769.056
NCE43,OUT045,2625.3044
FDZ36,OUT010,606.35223
FDR13,OUT019,293.60562
FDP46,OUT018,1166.1044
FDW56,OUT019,696.7294
FDB40,OUT017,2814.6667
FDM28,OUT018,2525.2444
FDV49,OUT013,4960.667
NCS53,OUT018,2367.5862
FDO03,OUT049,4479.4126
FDT15,OUT035,3287.6814
FDD33,OUT049,3933.4382
FDX13,OUT017,4215.8516
FDH60,OUT013,3215.0674
DRH51,OUT046,1170.7753
NCL07,OUT049,754.1716
FDW51,OUT045,3091.868
FDF21,OUT019,578.8757
FDH26,OUT019,246.0259
FDJ03,OUT049,799.53534
FDU35,OUT017,1661.489
DRL01,OUT018,3450.4314
FDE59,OUT045,611.2924
FDI60,OUT035,1070.6565
DRH39,OUT035,1323.1167
FDK36,OUT049,783.69763
FDN52,OUT045,1360.0889
FDU12,OUT017,3136.5164
NCT05,OUT027,6131.9424
FDS37,OUT027,2696.4963
FDK24,OUT017,873.5088
DRF36,OUT013,3351.399
FDN46,OUT010,255.67226
NCN06,OUT045,2525.477
FDD59,OUT035,1380.5006
FDM14,OUT045,1606.7717
FDO10,OUT018,788.70264
FDU35,OUT013,1667.8218
NCA30,OUT018,2875.9421
NCO41,OUT049,1712.046
FDI24,OUT046,2891.4683
FDZ16,OUT046,3175.1438
FDV47,OUT046,1377.8674
FDV16,OUT045,645.66583
FDZ22,OUT035,1437.6534
FDO20,OUT010,328.29282
FDW38,OUT013,967.9348
FDW52,OUT045,2820.1743
FDT43,OUT019,99.655815
NCS29,OUT045,3620.5615
NCC31,OUT017,2556.909
FDA21,OUT017,3425.1055
FDQ55,OUT046,1992.728
NCE54,OUT049,1213.1974
FDD45,OUT017,1507.988
NCP17,OUT017,1091.8208
FDR47,OUT035,3387.7368
DRM35,OUT013,3048.6968
FDR47,OUT019,509.43927
FDX19,OUT010,225.6998
FDV22,OUT027,4072.1992
FDQ46,OUT027,3203.6428
DRO47,OUT045,1652.319
FDB44,OUT010,839.96356
FDN02,OUT010,530.0301
FDW10,OUT045,2332.3445
FDJ41,OUT019,1381.3778
FDM50,OUT046,945.6623
FDW10,OUT035,2640.8352
FDY48,OUT049,1748.2405
NCE30,OUT027,5909.844
FDO04,OUT045,783.9349
FDQ26,OUT010,125.72056
NCX29,OUT018,2124.6438
FDE39,OUT046,1856.4364
NCR54,OUT027,5703.213
NCP55,OUT027,1839.8883
FDX22,OUT017,4112.228
FDI05,OUT035,1279.238
FDC51,OUT027,3217.3926
FDC10,OUT013,1868.7023
FDJ46,OUT045,2870.409
FDV10,OUT010,92.57414
FDX12,OUT027,5478.056
FDL43,OUT019,208.96103
DRB13,OUT046,2880.416
FDF59,OUT027,3385.588
FDT35,OUT049,2569.0413
NCJ19,OUT035,1008.4958
FDT35,OUT018,2539.3276
FDI48,OUT046,608.6338
DRC24,OUT019,379.47717
NCZ05,OUT017,1677.379
FDJ57,OUT049,3816.4182
